player_id,names,role,batting_style,bowling_style,image,batting_last_3_avg,batting_last_5_avg,batting_last_10_avg,batting_last_20_avg,batting_all_matches_avg,bowling_last_3_avg,bowling_last_5_avg,bowling_last_10_avg,bowling_last_20_avg,bowling_all_matches_avg,fielding_last_3_avg,fielding_last_5_avg,fielding_last_10_avg,fielding_last_20_avg,fielding_all_matches_avg
4700f66f,Austin Matthews,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/austin-matthews.jpg,,,,,,,,,,,,,,,
cc5416c1,Andrew Roberts,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/sir-andy-roberts.jpg,,,,,,,,,,,,,,,
cc5416c1,Andy Roberts,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/sir-andy-roberts.jpg,,,,,,,,,,,,,,,
92aeac25,A Hales,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244785/alex-hales.jpg,24.666666666666668,28.0,32.166666666666664,32.166666666666664,32.166666666666664,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.6,2.6666666666666665,2.6666666666666665,2.6666666666666665
92aeac25,Alex Hales,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244785/alex-hales.jpg,24.666666666666668,28.0,32.166666666666664,32.166666666666664,32.166666666666664,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.6,2.6666666666666665,2.6666666666666665,2.6666666666666665
8e02f42b,Aditya N Garhwal,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aditya-garhwal.jpg,,,,,,,,,,,,,,,
05d9e607,Aditya Partap,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aditya-singh.jpg,,,,,,,,,,,,,,,
05d9e607,Aditya Pratap,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aditya.jpg,,,,,,,,,,,,,,,
05d9e607,Aditya Pratap Singh,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aditya-singh.jpg,,,,,,,,,,,,,,,
677c18f9,Aleksa Djorovic,Bowling Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aleksa-djorovic.jpg,,,,,,,,,,,,,,,
3edb58fc,D Mascarenhas,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dimitri-mascarenhas.jpg,4.333333333333333,3.6,4.4,6.307692307692308,6.307692307692308,9.666666666666666,43.0,37.3,41.46153846153846,41.46153846153846,2.6666666666666665,1.6,1.6,1.2307692307692308,1.2307692307692308
896d78ad,Angelo Mathews,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170706/angelo-mathews.jpg,13.333333333333334,13.8,11.9,18.7,17.836734693877553,-2.0,-1.2,9.6,15.1,15.714285714285714,5.333333333333333,4.8,3.2,4.7,3.5510204081632653
896d78ad,Mathews,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170706/angelo-mathews.jpg,13.333333333333334,13.8,11.9,18.7,17.836734693877553,-2.0,-1.2,9.6,15.1,15.714285714285714,5.333333333333333,4.8,3.2,4.7,3.5510204081632653
896d78ad,A Mathews,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170706/angelo-mathews.jpg,13.333333333333334,13.8,11.9,18.7,17.836734693877553,-2.0,-1.2,9.6,15.1,15.714285714285714,5.333333333333333,4.8,3.2,4.7,3.5510204081632653
bd0438cb,Alan Mullally,Batsman,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alan-mullally.jpg,,,,,,,,,,,,,,,
05da443b,A Akmal,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155556/umar-akmal.jpg,,,,,,,,,,,,,,,
d376bbaa,A Ilyas,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aqib-ilyas.jpg,,,,,,,,,,,,,,,
811425b1,A Mufti,Batsman,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156687/adnan-mufti.jpg,,,,,,,,,,,,,,,
b8a75ca8,A Rasool,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/parvez-rasool.jpg,,,,,,,,,,,,,,,
f10e94c4,Aksh Deep Nath,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/akshdeep-nath.jpg,15.0,9.4,8.0,6.928571428571429,6.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1428571428571428,1.1428571428571428
f10e94c4,A Nath,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/akshdeep-nath.jpg,15.0,9.4,8.0,6.928571428571429,6.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1428571428571428,1.1428571428571428
0091b29e,Dudley Nourse,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154617/dudley-nourse.jpg,,,,,,,,,,,,,,,
56ba45bd,David Ogilvie,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/david-ogilvie.jpg,,,,,,,,,,,,,,,
3687b435,Arthur Dolphin,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156521/arthur-dolphin.jpg,,,,,,,,,,,,,,,
3c3eaa36,Arthur Pougher,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pougher.jpg,,,,,,,,,,,,,,,
3c3eaa36,Dick Pougher,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pougher.jpg,,,,,,,,,,,,,,,
b98cdbf0,A Poynter,,,,,,,,,,,,,,,,,,,
134ba8ae,Alistair Campbell,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153329/alistair-campbell.jpg,,,,,,,,,,,,,,,
bbd41817,Andre Russell,Bowling Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170821/andre-russell.jpg,12.0,12.0,14.0,23.85,27.73809523809524,54.0,52.4,36.0,27.45,26.03968253968254,4.666666666666667,4.4,3.0,3.4,2.2222222222222223
bbd41817,A Russell,Bowling Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170821/andre-russell.jpg,12.0,12.0,14.0,23.85,27.73809523809524,54.0,52.4,36.0,27.45,26.03968253968254,4.666666666666667,4.4,3.0,3.4,2.2222222222222223
1bae756b,A Fletcher,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146338/andre-fletcher.jpg,,,,,,,,,,,,,,,
1bae756b,Andre Fletcher,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146338/andre-fletcher.jpg,,,,,,,,,,,,,,,
b54003c6,Antao D'Souza,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/antao-dsouza.jpg,,,,,,,,,,,,,,,
0c5bb005,A Thomason,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aaron-thomason.jpg,,,,,,,,,,,,,,,
df4a8cbf,Andrew Ducat,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andy-ducat.jpg,,,,,,,,,,,,,,,
df4a8cbf,Andy Ducat,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andy-ducat.jpg,,,,,,,,,,,,,,,
8efa0387,Artie Dick,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/artie-dick.jpg,,,,,,,,,,,,,,,
7cc55679,Alfred Dipper,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alfred-dipper.jpg,,,,,,,,,,,,,,,
d676814d,Ashlene Edward,,,,,,,,,,,,,,,,,,,
2a5ca58b,Amanda Edwards,,,,,,,,,,,,,,,,,,,
f637987e,Albert Vogler,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bert-vogler.jpg,,,,,,,,,,,,,,,
f637987e,Bert Vogler,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bert-vogler.jpg,,,,,,,,,,,,,,,
9a9e4390,Arthur Fagg,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-fagg.jpg,,,,,,,,,,,,,,,
695c8b27,Alvin Greenidge,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alvin-greenidge.jpg,,,,,,,,,,,,,,,
b05e45e4,Amy Jones,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255029/amy-jones.jpg,,,,,,,,,,,,,,,
b05e45e4,A Jones,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aaron-jones.jpg,,,,,,,,,,,,,,,
17ca6573,Albert Knight,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albert-knight.jpg,,,,,,,,,,,,,,,
24403a9f,Alina Emch,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alina-emch.jpg,,,,,,,,,,,,,,,
b6c00b69,Alan Moss,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alan-moss.jpg,,,,,,,,,,,,,,,
27b89b93,Arthur Ochse,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-ochse.jpg,,,,,,,,,,,,,,,
6e97492f,Albert Relf,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albert-relf.jpg,,,,,,,,,,,,,,,
f4c5219f,Arthur Gilligan,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-gilligan.jpg,,,,,,,,,,,,,,,
72b7ed1e,Amy Satterthwaite,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227440/amy-satterthwaite.jpg,,,,,,,,,,,,,,,
72b7ed1e,A Satterthwaite,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227440/amy-satterthwaite.jpg,,,,,,,,,,,,,,,
028b7f77,Andrew Stoddart,,,,,,,,,,,,,,,,,,,
6a83f39c,Albert Trott,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albert-trott.jpg,,,,,,,,,,,,,,,
b2022171,Albert Hartkopf,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albert-hartkopf.jpg,,,,,,,,,,,,,,,
bb1fdaed,Arthur Lilley,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c158063/arron-lilley.jpg,,,,,,,,,,,,,,,
bb1fdaed,Dick Lilley,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-lilley.jpg,,,,,,,,,,,,,,,
03d3dd8e,A Buurman,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155451/atse-buurman.jpg,,,,,,,,,,,,,,,
4a8d1b14,Alejandro Ferguson,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alejandro-ferguson.jpg,,,,,,,,,,,,,,,
4d46eb96,Adrian Griffith,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157828/adrian-griffith.jpg,,,,,,,,,,,,,,,
a4af4849,Ashley Giles,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c160131/ashley-giles.jpg,,,,,,,,,,,,,,,
6824ecc1,Arthur Fielder,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-fielder.jpg,,,,,,,,,,,,,,,
37138918,A Hossain,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244920/afif-hossain.jpg,,,,,,,,,,,,,,,
5d857fee,Alan Kippax,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alan-kippax.jpg,,,,,,,,,,,,,,,
ddc0828d,Andrew Flintoff,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andrew-flintoff.jpg,25.0,25.0,25.0,25.0,25.0,15.333333333333334,15.333333333333334,15.333333333333334,15.333333333333334,15.333333333333334,8.0,8.0,8.0,8.0,8.0
900d48c5,Alan Lissette,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/allen-lissette.jpg,,,,,,,,,,,,,,,
900d48c5,Allen Lissette,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/allen-lissette.jpg,,,,,,,,,,,,,,,
35aa26af,Andy Flower,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153350/andy-flower.jpg,,,,,,,,,,,,,,,
350bb1b1,A Milne,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244816/adam-milne.jpg,-0.3333333333333333,3.2,2.1,2.1,2.1,7.0,20.0,22.5,22.5,22.5,0.0,3.2,5.6,5.6,5.6
350bb1b1,Milne,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244816/adam-milne.jpg,-0.3333333333333333,3.2,2.1,2.1,2.1,7.0,20.0,22.5,22.5,22.5,0.0,3.2,5.6,5.6,5.6
350bb1b1,Adam Milne,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244816/adam-milne.jpg,-0.3333333333333333,3.2,2.1,2.1,2.1,7.0,20.0,22.5,22.5,22.5,0.0,3.2,5.6,5.6,5.6
c1c5bdb3,Allan Rae,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/allan-rae.jpg,,,,,,,,,,,,,,,
7be2bafa,Arsheena Freeman,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jarrod-freeman.jpg,,,,,,,,,,,,,,,
50930025,A Zazai,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244740/afsar-zazai.jpg,,,,,,,,,,,,,,,
2a3a3786,A Alam,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mohammad-aadil-alam.jpg,,,,,,,,,,,,,,,
ad5165c2,Albertina Galan,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albertina-galan.jpg,,,,,,,,,,,,,,,
e23617fc,Ashok Gandotra,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ashok-gandotra.jpg,,,,,,,,,,,,,,,
9fed8473,Alfred Archer,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alfred-archer.jpg,,,,,,,,,,,,,,,
bc969efb,Ashleigh Gardner,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255005/ashleigh-gardner.jpg,,,,,,,,,,,,,,,
bc969efb,Gardner,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255005/ashleigh-gardner.jpg,,,,,,,,,,,,,,,
443fac6b,Arthur Barrett,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-barrett.jpg,,,,,,,,,,,,,,,
ff4df902,Arthur Chipperfield,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-chipperfield.jpg,,,,,,,,,,,,,,,
9f0270e0,Graeme Cremer,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153300/graeme-cremer.jpg,,,,,,,,,,,,,,,
9f0270e0,G Cremer,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153300/graeme-cremer.jpg,,,,,,,,,,,,,,,
8a755918,Gamini Wickremasinghe,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/gamini-wickremasinghe.jpg,,,,,,,,,,,,,,,
564523c4,Alan Fairfax,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alan-fairfax.jpg,,,,,,,,,,,,,,,
46fe40aa,Andrew Ganteaume,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andy-ganteaume.jpg,,,,,,,,,,,,,,,
46fe40aa,Andy Ganteaume,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andy-ganteaume.jpg,,,,,,,,,,,,,,,
992acb49,Amy Gordon,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/amy-gordon.jpg,,,,,,,,,,,,,,,
835ea4e8,Adam Huckle,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152875/adam-huckle.jpg,,,,,,,,,,,,,,,
ad7945c6,Alan Hurst,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alan-hurst.jpg,,,,,,,,,,,,,,,
1d44cade,A G Jungade,,,,,,,,,,,,,,,,,,,
1d44cade,Amol Jungade,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/amol-jungade.jpg,,,,,,,,,,,,,,,
fd46ed0b,A G Milkha Singh,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ag-milkha-singh.jpg,,,,,,,,,,,,,,,
ef5da05c,A Murtaza,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ali-murtaza.jpg,2.0,2.2,1.1,0.9166666666666666,0.9166666666666666,29.0,19.4,23.8,29.83333333333333,29.83333333333333,4.666666666666667,2.8,2.2,2.5,2.5
278de489,Alex Oxley,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alex-gregory.jpg,,,,,,,,,,,,,,,
3a02626a,Amit Paunikar,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/amit-paunikar.jpg,10.0,10.4,10.4,10.4,10.4,0.0,0.0,0.0,0.0,0.0,2.0,2.8,2.8,2.8,2.8
035cb925,Ashwell Prince,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157551/ashwell-prince.jpg,,,,,,,,,,,,,,,
a83c44b8,Ayabulela Gqamane,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ayabulela-gqamane.jpg,,,,,,,,,,,,,,,
0420f51f,A G Rao,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/venugopal-rao.jpg,,,,,,,,,,,,,,,
0420f51f,Anand Rao,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/anand-rao.jpg,,,,,,,,,,,,,,,
1096ab5f,Andrew Greenwood,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andrew-greenwood.jpg,,,,,,,,,,,,,,,
1a45b864,A Salter,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c158010/andrew-salter.jpg,,,,,,,,,,,,,,,
1bd8d47d,A G Sehrawat,,,,,,,,,,,,,,,,,,,
1bd8d47d,Ashish Sehrawat,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ashish-sehrawat.jpg,,,,,,,,,,,,,,,
809ecb9d,Allan Steel,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/allan-steel.jpg,,,,,,,,,,,,,,,
730d120f,A Wakely,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157381/alex-wakely.jpg,,,,,,,,,,,,,,,
97f2d4b6,Aftab Habib,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152696/aftab-habib.jpg,,,,,,,,,,,,,,,
78f6d902,Alfred Bakewell,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/fred-bakewell.jpg,,,,,,,,,,,,,,,
78f6d902,Fred Bakewell,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/fred-bakewell.jpg,,,,,,,,,,,,,,,
a8d8fda3,Alfred Cooper,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alfred-cooper.jpg,,,,,,,,,,,,,,,
11c27ff1,Alec Hearne,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alec-hearne.jpg,,,,,,,,,,,,,,,
af20c330,Anthony Gray,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157804/tony-gray.jpg,,,,,,,,,,,,,,,
af20c330,Tony Gray,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157804/tony-gray.jpg,,,,,,,,,,,,,,,
f4cd006e,Alfred Gilligan,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/harold-gilligan.jpg,,,,,,,,,,,,,,,
f4cd006e,Arthur Gilligan,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-gilligan.jpg,,,,,,,,,,,,,,,
f4cd006e,Harold Gilligan,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/harold-gilligan.jpg,,,,,,,,,,,,,,,
e4072aa1,A H Hooda,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244970/deepak-hooda.jpg,,,,,,,,,,,,,,,
e4072aa1,Ashish Hooda,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ashish-hooda.jpg,,,,,,,,,,,,,,,
546c694b,Allen Hill,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/allen-hill.jpg,,,,,,,,,,,,,,,
6d97efab,UAV Varma,,,,,,,,,,,,,,,,,,,
21863356,Arthur Jarvis,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c165714/ajaz-patel.jpg,,,,,,,,,,,,,,,
21863356,Affie Jarvis,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/affie-jarvis.jpg,,,,,,,,,,,,,,,
56901357,Andrew Jones,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andrew-jones.jpg,,,,,,,,,,,,,,,
b8201752,Abdul Hafeez,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170776/mohammad-hafeez.jpg,,,,,,,,,,,,,,,
b8201752,Abdul Kardar,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155542/abdul-kardar.jpg,,,,,,,,,,,,,,,
c2f82483,A Shafiq,,,,,,,,,,,,,,,,,,,
ec2decf9,Atholl McKinnon,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/atholl-mckinnon.jpg,,,,,,,,,,,,,,,
2f9a41e7,Ahmad Omar Banday,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ahmed-banday.jpg,,,,,,,,,,,,,,,
79b4839e,A Raza,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155819/ahsan-raza.jpg,,,,,,,,,,,,,,,
fb23118c,Ahmed Safi,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ahmed-safi-abdullah.jpg,,,,,,,,,,,,,,,
075d569e,Shah,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244958/naseem-shah.jpg,,,,,,,,,,,,,,,
f8fd6e3f,A Shehzad,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156794/ahmed-shehzad.jpg,,,,,,,,,,,,,,,
d62b4ebd,Ali Omarshah,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ali-shah.jpg,,,,,,,,,,,,,,,
d62b4ebd,Ali Shah,,,,,,,,,,,,,,,,,,,
faacd6f1,Alfred Scott,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alfred-scott.jpg,,,,,,,,,,,,,,,
dc2abe5e,A Ali,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244935/asif-ali.jpg,,,,,,,,,,,,,,,
96503059,A Malik,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/aamer-malik.jpg,,,,,,,,,,,,,,,
72918338,A Donald,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157340/allan-donald.jpg,,,,,,,,,,,,,,,
