match_id,date,venue,event,match_type,team1,team2,player1_1,player1_2,player1_3,player1_4,player1_5,player1_6,player1_7,player1_8,player1_9,player1_10,player1_11,player2_1,player2_2,player2_3,player2_4,player2_5,player2_6,player2_7,player2_8,player2_9,player2_10,player2_11
383288,2009-07-10,"County Ground, New Road, Worcester",Australia Women tour of England,Test,Australia,England,3032933c,b9164a9b,9306c803,6bb7a785,62d34d5c,4f4f283c,d7c6b0fb,be150fc8,884375bf,4ed7d23f,2e5919c5,4d43c9f8,923b0e02,33b6b1b3,d4188b60,648bc30f,e6f36f83,907c51ab,6a434bd3,7e9ff716,d3a44255,9706e64b
386496,2009-03-26,McLean Park,India in New Zealand Test Series,Test,New Zealand,India,73ccd561,2be41edb,fd8f11e9,b61a3e1a,91ffa6c6,cf73ad76,b8a55852,d7c6af50,f5821615,78f34e15,05e0fab5,bb345e0b,8ba8195d,0184dc35,5bb1a1c4,d2c2b2d5,de8cce37,1c914163,c03f1114,8b5b6769,91a4a398,f0f628c7
387570,2009-12-16,SuperSport Park,Basil D'Oliveira Trophy,Test,South Africa,England,72861603,035cb925,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,220e25a4,20a941bb,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,33155d1b,1200550f,eba6a852,221ad9d9,d12143bf,c1f6c27e
387571,2009-12-26,Kingsmead,Basil D'Oliveira Trophy,Test,South Africa,England,72861603,035cb925,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,5bb5a915,fd093ca9,8fd1a8f5,20a941bb,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,33155d1b,1200550f,eba6a852,221ad9d9,d12143bf,c1f6c27e
387572,2010-01-03,Newlands,Basil D'Oliveira Trophy,Test,South Africa,England,72861603,035cb925,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,8fd1a8f5,5bb5a915,fd093ca9,220e25a4,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,33155d1b,1200550f,eba6a852,221ad9d9,d12143bf,c1f6c27e
387573,2010-01-14,New Wanderers Stadium,Basil D'Oliveira Trophy,Test,South Africa,England,72861603,035cb925,e798611a,86dc8f2e,c4487b84,2e8994e7,f3cb53a1,c654af19,8fd1a8f5,5bb5a915,3a60e0b5,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,33155d1b,1200550f,eba6a852,221ad9d9,9dca07d7,d12143bf
388993,2009-02-21,National Stadium,Sri Lanka in Pakistan Test Series,Test,Pakistan,Sri Lanka,82c78845,4d6d6280,33cb3411,64c34cd0,7eae4418,267269e1,ff077124,3cf5ae43,5af743d0,16dfcc19,0be1b885,add57f1f,200f2761,6b71e6cf,d18f9182,2008fc75,5bdcdb72,4a25c894,bcce309e,342d8ade,ea0cdc12,4ba44e19
388994,2009-03-01,Gaddafi Stadium,Sri Lanka in Pakistan Test Series,Test,Pakistan,Sri Lanka,82c78845,4d6d6280,33cb3411,64c34cd0,7eae4418,267269e1,ff077124,3cf5ae43,0ec9e2c4,16dfcc19,0be1b885,add57f1f,200f2761,6b71e6cf,d18f9182,2008fc75,5bdcdb72,4a25c894,b2ae53f5,4ba44e19,ea0cdc12,342d8ade
390680,2009-02-15,"Antigua Recreation Ground, St John's",The Wisden Trophy,Test,West Indies,England,db584dad,85ad2217,83904270,36d33dd0,d5afc103,881a9bdd,749a1b3a,d1523761,4180d897,364ee2cf,a7c226e1,b68d14a9,f41598c1,7bf96684,39f01cdb,d12143bf,a386e91b,ddc0828d,1200550f,eba6a852,221ad9d9,c16d2e28
401071,2009-07-09,"Arnos Vale Ground, Kingstown",Bangladesh in West Indies Test Series,Test,West Indies,Bangladesh,9d0e7c58,5ace5848,578bb280,24ecc358,17fbaab5,e0557f7f,bbff906c,c03c6200,ea3ffd1b,78eb4223,db767b89,3b041a12,5fbe14fc,62e203d4,17efdeb8,2bb09eb2,7dc35884,a94e08ea,bf1d7d3e,e186f49c,090f9211,f56cd097
